date,temp,weather,wind,humidity,barometer,day_power
2016-11-15,10.066666666666666,Partly sunny,13.222222222222221,89.46666666666667,1024.8222222222223,1.0
2016-11-16,12.833333333333334,Partly sunny,17.916666666666668,85.20833333333333,1015.7916666666666,2.0
2016-11-17,10.666666666666666,Scattered clouds,20.354166666666668,82.70833333333333,1003.6458333333334,2.0
2016-11-18,5.979166666666667,Broken clouds,15.333333333333334,82.4375,997.7291666666666,3.0
2016-11-19,6.291666666666667,Scattered clouds,16.916666666666668,75.58333333333333,1004.0833333333334,3.0
2016-11-20,10.0,Partly sunny,26.416666666666668,69.375,993.6041666666666,2.0
2016-11-21,12.333333333333334,Sunny,17.0625,82.45833333333333,996.6458333333334,1.0
2016-11-22,11.1875,Passing clouds,19.354166666666668,75.14583333333333,1006.9583333333334,4.0
2016-11-24,8.852631578947369,Sunny,14.51578947368421,85.14736842105263,1018.1894736842105,3.0
2016-11-25,4.625,Passing clouds,16.229166666666668,75.95833333333333,1019.9166666666666,6.0
2016-11-26,3.75,Partly sunny,5.291666666666667,84.5625,1019.8958333333334,3.0
2016-11-27,5.916666666666667,Passing clouds,7.833333333333333,82.625,1021.9583333333334,5.0
2016-11-28,1.9166666666666667,Sunny,12.5,77.08333333333333,1029.8333333333333,6.0
2016-11-29,-1.0625,Sunny,6.875,75.08333333333333,1033.9583333333333,5.0
2016-11-30,0.48936170212765956,Sunny,9.02127659574468,75.2127659574468,1033.1914893617022,6.0
2016-12-01,4.875,Partly sunny,12.791666666666666,88.5,1028.0,1.0
2016-12-02,7.666666666666667,Partly sunny,8.833333333333334,89.125,1024.375,1.0
2016-12-04,0.8191489361702128,Sunny,8.436170212765957,84.53191489361703,1025.6808510638298,6.0
2016-12-05,-0.625,Sunny,4.25,84.95833333333333,1025.875,4.0
2016-12-06,0.3404255319148936,Sunny,4.574468085106383,92.82978723404256,1029.3191489361702,4.0
2016-12-07,6.625,Sunny,12.208333333333334,75.04166666666667,1029.8125,3.0
2016-12-08,8.104166666666666,Passing clouds,16.25,66.875,1028.3541666666667,5.0
2016-12-09,9.333333333333334,Sunny,13.520833333333334,79.95833333333333,1027.8125,3.0
